ep,train_reward,val_reward,train_mae,val_mae,val_overshoot,Kp,Ki,Kw
1,1.10145628705576,2.2798946025474964,1.3772945913211376,0.8312683890357914,4.93549909562023,-0.6799653705295261,-0.005397562232163098,-0.003488629698395371
2,1.1014587676764553,2.279894028516236,1.3772943328574752,0.8312684300655209,4.935499499174227,-0.5033435864491506,-0.003382464026187633,0.006387773517135147
3,1.3190365011375962,2.8131808374701897,1.2515552401723744,0.7399161477581097,4.973279514905201,-0.49604672068232175,-0.0022685040866171156,-0.0024356976285711063
4,1.1438517432553594,2.34404172394124,1.2394166538449627,0.7178695501428078,4.994969532003282,-0.354548078638178,-0.0025183463896120395,-0.03967099063269965
5,1.9666406602441657,3.088514038583909,0.9315072542975885,0.5754540990560214,4.682352468770986,-0.3571735440312444,-0.005589802508000974,-0.11048941423107793
6,4.8119295090624865,6.530266251444698,0.41689766352193286,0.2647276547189033,3.829241182094677,-0.8237262130141616,-0.032003911616685275,-0.22138513411368216
7,5.587762687025536,7.289611576992986,0.31353479200907436,0.15181041537344647,3.5935969403716967,-3.0246420608268485,-0.06063814002934757,-0.3598759454470855
8,5.334201125791246,7.373916818493776,0.3640852991145273,0.14667181437597596,3.5843527190968274,-4.399888873458266,-0.04952774620852671,-0.4581072935172626
9,5.303075689149675,7.449658206512755,0.37652483862628744,0.1469117110873645,3.5828517148317616,-4.5984305070565865,-0.044850677647091844,-0.46606679095162284
10,5.684177705038299,7.598413474927722,0.3233239344197257,0.1309257567986883,3.478144617077973,-5.132580652609244,-0.05778495658252451,-0.41941535117867235
11,5.70310541535181,7.666726062755707,0.3261592528935277,0.12859336716383468,3.4627189758289205,-5.432541372301103,-0.060433930608334845,-0.31509281487555596
12,5.698084903004535,7.711822864779437,0.33065252769711534,0.12798073650626343,3.4584164217608446,-5.556711913348438,-0.0612009442052445,-0.3066484307323967
13,5.699490407575809,7.740454956420875,0.3326207611568416,0.12761638369963954,3.4554544816239456,-5.636368278507237,-0.058996872348082555,-0.3001370711309893
14,6.133266916069165,7.751314854338213,0.2671291953982187,0.12006293163498233,3.380933719377552,-5.827115884175649,-0.0812869556061737,-0.42921287406075587
15,6.124834181541431,7.749463954996045,0.2681818233156456,0.12007264775763238,3.381711230036842,-5.8810885417926775,-0.08390494590407019,-0.46092320088151695
16,6.121699958408509,7.749477100190003,0.26856547425738203,0.12003795837425474,3.381760336804007,-5.889095415224184,-0.0836270691992881,-0.4610795504875011
17,6.120433363704855,7.749922560780385,0.26871505296088355,0.1199890860228123,3.38155183902758,-5.87558702615885,-0.08252370749060456,-0.4579404091930485
18,6.065163699939969,7.716893165980007,0.2738472391016456,0.12211390199014563,3.398486961666606,-5.822773123407984,-0.07948603163341861,-0.41835757388963596
19,6.093421177716809,7.677232064037297,0.2672072157527208,0.12624307276925836,3.419202109484459,-5.6412629350885615,-0.08045794770076826,-0.4103803313052929
20,6.371958964027843,7.813583704207496,0.2446704510073386,0.11921119365756715,3.352200212843698,-5.762012401023307,-0.09401049455245575,-0.48266743280150154
21,6.382739949365775,7.8206800405891705,0.2439556388629851,0.11868117984075285,3.347867859145879,-5.848533224176477,-0.09744461620593811,-0.48860429876201505
22,6.385252478484868,7.821816051167427,0.24363580868321988,0.11858199281689982,3.347119896162255,-5.849965557083115,-0.09762102682460416,-0.4388580968728414
23,6.389969176979438,7.825376563017507,0.24332764937869347,0.11830786296114978,3.3449367924222884,-5.875433162883954,-0.09761483564570143,-0.4269000764067347
24,6.389318254735325,7.816671420501266,0.24220053353559992,0.11892189511177383,3.350073219439537,-5.823664901015517,-0.09656967335306965,-0.207298069028883
25,6.400271193039594,7.823440170278932,0.24141962937388128,0.1184281556671413,3.3459922876062933,-5.873534230259923,-0.09732527774315816,-0.15951746007105014
26,6.404754680018015,7.826625077876495,0.24110120303785398,0.11818729033575184,3.344059188944726,-5.8944669862886565,-0.09817308928813781,-0.15924031902719904
27,6.407271871238049,7.828540044059156,0.2409235727307969,0.11803736536170514,3.3428757080666855,-5.905782974040783,-0.09850651298736308,-0.16073524838572628
28,6.4091328925459505,7.83001600222441,0.24079492069949202,0.11791974143475782,3.3419589713178084,-5.902325012065746,-0.09865899607762918,-0.1643544316470802
29,6.410678740407822,7.831269179190614,0.24068900134074545,0.11781690734896164,3.341163655135219,-5.919438394101651,-0.09868416662241246,-0.16073342197172874
30,6.411800686613627,7.832201324563421,0.24061178726661084,0.11773785330974307,3.340556668661307,-5.938267180392215,-0.09859529805851651,-0.15853397224519822
31,6.41261473055268,7.832912823207236,0.24055682389423982,0.11767590019319706,3.34008377597722,-5.925899144288179,-0.09872815663272792,-0.15440394767411836
32,6.410409032213071,7.831106654323599,0.24095611695092148,0.11796729900956644,3.3417494131533516,-5.933675265288329,-0.09881190006230567,-0.20258395584137948
33,6.4040467039595805,7.835072347252589,0.24246278810821412,0.11762154716209536,3.3390134695646907,-5.930914594843103,-0.0991462732369716,-0.42325776069610566
34,6.406441857953336,7.833758504827486,0.24226167897146045,0.11789344134543205,3.3404189727176004,-5.922336706766734,-0.09928926537643085,-0.4402964116037787
35,6.414584239059067,7.830717278043092,0.24163130234315236,0.11868316674114315,3.3444060853445166,-5.878603623555349,-0.09905311352646984,-0.45200667766718056
36,6.4530811155140215,7.824348019184988,0.23957350294145038,0.12127964817679808,3.357058650082948,-5.752299823321857,-0.09906018993726841,-0.44961589547964903
37,6.4680649036621665,7.823685182199916,0.23865918550424361,0.12273834939111976,3.363907966999392,-5.527436781931926,-0.09876411557346731,-0.4523923527132403
38,6.468330878980599,7.824007799970858,0.23860686301499215,0.12277689598105293,3.3639971634759434,-5.524755980994728,-0.09904645912878744,-0.4548911946313875
39,6.468650103692446,7.824389109946813,0.2385666993672678,0.12276918728893184,3.363852618607268,-5.485812678828731,-0.0986261274646949,-0.45356184297853763
40,6.46893340589519,7.824651738537342,0.23853581391074233,0.12276555485767181,3.36375299073336,-5.476548420177685,-0.09887144211922083,-0.4544647141500517
41,6.469221525823772,7.824914621115068,0.238508739279237,0.12275632074656018,3.3636387213561676,-5.489361584007561,-0.09901300730468991,-0.45184559292263454
42,6.46942922029046,7.825134324143035,0.23847770847220384,0.12276267194345976,3.3636091673884607,-5.478503025329865,-0.09906509277728705,-0.45357806749410695
43,6.469669081089034,7.825316149075366,0.23845681449871856,0.12275662244381956,3.3635262605852176,-5.472439073346876,-0.09872202058364679,-0.4505352853117762
44,6.469874784150261,7.825472395335897,0.2384314754286169,0.12275635913195898,3.3634779459151503,-5.445819660469338,-0.0990269857275116,-0.45304194671494347
45,6.470006030254024,7.825592934005985,0.23841098670959535,0.12276860560568638,3.363496797546887,-5.502222955167234,-0.09903745890946479,-0.45370653214994017
46,6.470231164207791,7.825725705666026,0.23839652786835278,0.12275858387188837,3.3634131648606314,-5.443524781648104,-0.09904615367735708,-0.44869356160168655
47,6.470406328622313,7.825858281579365,0.23837565966992522,0.12275770928051907,3.3633788725830556,-5.47558665251708,-0.09890389997321922,-0.45218211403480163
48,6.470578225707032,7.825947816444079,0.2383599037339358,0.12275597027450416,3.363344393460949,-5.44978130472315,-0.09919330422525052,-0.44474582593362255
49,6.470703178420666,7.8259800986335595,0.2383486693427503,0.12276408898706799,3.363361543588084,-5.470742856656705,-0.0990494762857755,-0.45057007670402527
50,6.470924320732536,7.826097156982876,0.23833807257968276,0.12274815901663744,3.3632684567186004,-5.4182839307699115,-0.09900546699643016,-0.44138110140422443
51,6.47102151283677,7.826103277926512,0.23832754739011794,0.12276070360250656,3.3633135276331814,-5.458407357648328,-0.09903906042630728,-0.4509314143800879
52,6.471949903581527,7.826736308242615,0.238442935121889,0.12256729748279792,3.362272063558919,-5.496693914717024,-0.09901948670695375,-0.46838374855043413
53,6.468238940947539,7.826072649877111,0.23876102710600158,0.12179411936625345,3.358809293860233,-5.547306357203303,-0.09887204109667777,-0.4450356295337906
54,6.468513915770013,7.826190757704111,0.23874306167925421,0.12179322218254887,3.358789000496685,-5.565636659647013,-0.09893378158201566,-0.442579897226872
55,6.468558053415232,7.826267380446426,0.2387390146107501,0.12177751893558462,3.358700341283196,-5.54384229133079,-0.09901984056851289,-0.4323022207459649
56,6.468568708606824,7.826325475236598,0.2387363302089275,0.12176654405739186,3.358664790581585,-5.536709428907515,-0.09896894062573726,-0.43497796492414315
57,6.468851848985253,7.82635110795862,0.2387178107102258,0.12178202651564568,3.3587460683456953,-5.567318698188087,-0.0990785313872723,-0.4409255130035622
58,6.468881435994113,7.826381180272378,0.23871432222118705,0.12178202471036452,3.358754459592447,-5.553396564346176,-0.09923568599903071,-0.43453576322551724
59,6.472588734894402,7.826612009801401,0.2384125660736092,0.12245899991803214,3.3618612179535745,-5.545642851828574,-0.09931374629129758,-0.4621085027555326
60,6.472647704743733,7.826593244472798,0.2384113558031993,0.12245629089345055,3.3618547969624473,-5.50171399044919,-0.09910622626930864,-0.4563784801566207
61,6.47271724816692,7.826565931615133,0.23840486977484474,0.12246248696145834,3.3618924948637243,-5.519718667050381,-0.09921942865317529,-0.4616723102671248
62,6.472782521482305,7.8265528212898765,0.23839624574002763,0.12247080258260815,3.3619411173084046,-5.5239816237021016,-0.09886304061632376,-0.461990107525815
63,6.472844180638657,7.826526606376618,0.238394835484359,0.12246924190726466,3.3619461462876927,-5.46778254800134,-0.09915106381113464,-0.455423528248364
64,6.472903184520155,7.826489562361628,0.23838157025839016,0.12248853704314892,3.3620517596782236,-5.490158092987549,-0.09915893626314504,-0.45749882818223003
65,6.472965960858576,7.8264791184652225,0.23837882064915386,0.12248463129897373,3.362046675611154,-5.48497686538849,-0.0992675060266489,-0.4600291625336484
66,6.473024172098714,7.826454840545858,0.23836855404367263,0.12249576069313393,3.3621145242285593,-5.500453230616328,-0.09891096947787402,-0.46027169630930825
67,6.473079543017597,7.826425053208243,0.23835943129289902,0.12250581363085042,3.362179476912914,-5.515934743680753,-0.09908709189555308,-0.460359329784716
68,6.473147458755602,7.826350326018397,0.23834681930983967,0.1225013988580876,3.362190314378509,-5.470720520725957,-0.09926535987161898,-0.45625831212128726
