ep,train_reward,val_reward,train_mae,val_mae,val_overshoot,Kp,Ki,Kw
1,1.1014467508307908,2.2798903727117468,1.3772976965235184,0.8312704624236501,4.935499859184773,-1.2186762062278953,-0.07280944584606884,-0.0003960943436837411
2,1.1014467508307908,2.2798903727117468,1.3772976965235184,0.8312704624236501,4.935499859184773,-0.6635539424312007,-0.038752692239778536,0.006186576696248862
3,1.2961806091802592,2.855066421636015,1.2514820579210724,0.7399639880033129,4.975501911854906,-0.5648640574397029,-0.01769870668798834,-0.0027162441023596533
4,1.1068954384417353,2.421942251836818,1.242607420543408,0.7155899081068358,4.997649576157642,-0.3523348186825131,-0.011881810766798598,-0.03909099122902772
5,1.7654227691072943,3.0155237958859966,0.9518199075043938,0.5727407670333446,4.71950074518243,-0.37894205813174014,-0.015882028235090866,-0.09596991097485577
6,3.9211601058153,5.571392570542904,0.5473205980801651,0.33884401010609044,4.150969713282848,-0.7323489213013673,-0.022317159999240267,-0.14880005673722582
7,7.982384040382457,8.674090191858165,0.15783259746134445,0.06257128686509808,2.5807008800796183,-4.868192631203133,-0.4904224330240542,-0.3607011383419877
8,8.047553464357405,8.72494220164879,0.155070649082676,0.06028781730988783,2.5989329114943587,-10.931792391909733,-0.7702810088912765,-0.4483108428326455
9,8.048568551905559,8.725728358466888,0.15485961302773643,0.060188684261123636,2.602347290077148,-11.52752011196988,-0.7044251633955313,-0.4304478490674818
10,8.176885758424387,8.769552260429055,0.14992320127959016,0.05492681624011344,2.5058585535184505,-12.918449696835813,-0.9713869983250195,-0.3628447046867004
11,8.1863593969125,8.769368613700783,0.14947519942087462,0.05458185248976332,2.5049336494634673,-13.652197350014198,-0.9552001794417938,-0.274465789487054
12,8.186299577145995,8.765253617420813,0.14939268563784364,0.0545193296797112,2.505575681430159,-13.938149800649038,-0.9639741497354822,-0.27296290687612584
13,8.187869748510733,8.763265975145776,0.14930403971059356,0.054450940772724506,2.5052593848357674,-14.0974887326673,-0.9073772757380336,-0.2672494539806435
14,8.266238661300385,8.794953682710107,0.14676314966853118,0.05139903720133876,2.4337194209920057,-14.528518155530408,-1.2924199023165621,-0.3793065627296646
15,8.266297274478617,8.795376480968892,0.1467613826453527,0.05140131507019826,2.434329205971352,-14.662786591637719,-1.3233813467445794,-0.41132000703234095
16,8.266400746534933,8.795689589106408,0.14675794074762546,0.05140126984220083,2.4346903326155456,-14.687585401105451,-1.3178664424397923,-0.41153940292927355
17,8.266730077121045,8.795974177780955,0.14674655990002447,0.05139163183796431,2.434758968225296,-14.649664522768619,-1.2900205032006875,-0.40861708957989057
18,8.266906962730621,8.796224752507676,0.14673985034976603,0.05138685350659581,2.4349218463909637,-14.694625874539396,-1.2953046340722818,-0.4103522031634181
19,8.265958755721172,8.79633541253494,0.14676159710115552,0.05140001687695046,2.435439365295281,-14.759638907553795,-1.3267878267738793,-0.41516013683618846
20,8.293172857414053,8.798402748700964,0.14584262570174975,0.05038399052941582,2.4054904810460727,-14.829261012263483,-1.483864621357159,-0.4485653833047048
21,8.294186429827128,8.798572604403152,0.1458097282271499,0.050343966516084866,2.4042525135164396,-14.828556389183372,-1.521331836511423,-0.4557952760039149
22,8.29467916293457,8.79854514382032,0.14579541424201953,0.0503242146360925,2.403257988699977,-14.814753878939975,-1.5222237345215317,-0.4249099823865327
23,8.295789169048966,8.79876372823255,0.14575854864851392,0.05028293439915074,2.402259730971224,-14.826537508386988,-1.5248626649558723,-0.41252488112664437
24,8.296378913241648,8.798897536655296,0.1457388827179071,0.050260645658883406,2.401754902494517,-14.834885295566258,-1.5360499329275794,-0.4172030528028448
25,8.298877357756618,8.799702456122324,0.14565174403938982,0.05016574151316883,2.4001675093088153,-14.879175195703516,-1.5432710888626817,-0.4816161826983825
26,8.299155536037164,8.799804847446659,0.14564229822941235,0.05015508584167961,2.3999905819199085,-14.876629558292118,-1.5484239176825598,-0.5059769789914828
27,8.29928905308402,8.799856375192862,0.1456377110510841,0.050149867459332934,2.399904982088813,-14.872757342723277,-1.5497155726492942,-0.5119334563120708
28,8.299373321550137,8.79988982203583,0.1456348029218622,0.05014653915866736,2.3998511640838274,-14.856041321167359,-1.5497318068304815,-0.5160897887266195
29,8.299433320556664,8.7999141782979,0.14563272518428286,0.05014415211557012,2.3998130276066263,-14.87538377038232,-1.5493915282689534,-0.5151466485318001
30,8.299479783643608,8.799933349769153,0.14563111733654768,0.0501422983469033,2.399783801406258,-14.901297510087907,-1.5467701573987622,-0.5144054043340731
31,8.299517356908714,8.79994911811128,0.14562981772296632,0.050140798708168434,2.3997603815511184,-14.87764962991556,-1.5487734535196283,-0.5142723437663432
32,8.299548779296417,8.799962518521898,0.145628730141177,0.05013953931980561,2.399740971907292,-14.894981110298836,-1.5489088190687788,-0.5163236405995038
33,8.299575536021983,8.799974082854876,0.145627802405247,0.05013846692579743,2.399724531502187,-14.873866623467034,-1.5505482570545093,-0.5166542836734364
34,8.299598864126041,8.799984132193615,0.145626993480132,0.050137536659350904,2.399710307766469,-14.88495818034068,-1.5528550421272789,-0.5141458113391597
35,8.299618954818143,8.799993298637396,0.14562628235535474,0.05013668044826925,2.3996971220910126,-14.863962237422053,-1.5499678554238978,-0.5187937998855198
36,8.299642993024936,8.800005531783755,0.1456253924581363,0.05013554645681038,2.3996799873799404,-14.875457643388629,-1.5518204748212874,-0.5190432636110155
37,8.299677569213287,8.800021689682174,0.14562416762629257,0.050134072504523355,2.399657903647224,-14.861896185545591,-1.549346475987821,-0.5176843990673413
38,8.299711005446996,8.800036884287064,0.14562300385845087,0.05013270855066475,2.3996377202507375,-14.888021787962279,-1.5527845671227027,-0.5167508982084654
39,8.29974053589921,8.800050201792827,0.14562198253211317,0.0501315307140198,2.3996206073519772,-14.873088224752768,-1.5474226670460898,-0.5181451585736718
40,8.299766322234705,8.800061797061442,0.14562109455497846,0.050130518394234075,2.399606096028492,-14.882762510855276,-1.5507032550252355,-0.5201293467222391
41,8.29978864450201,8.800071861683584,0.14562032607350597,0.05012964795813636,2.399593732789583,-14.899160179886612,-1.5523596030694466,-0.5187091465528544
42,8.29980817893263,8.800080667063325,0.1456196564319462,0.0501288956068121,2.399583222208264,-14.86019961230151,-1.5526257458630506,-0.5182710114243749
43,8.299825289072748,8.800088425357215,0.14561906990476703,0.05012823975307575,2.399574178530628,-14.879801831326565,-1.5478940016037233,-0.5182858762201723
44,8.299840395801231,8.800095315203935,0.1456185520563054,0.05012766184024095,2.3995662935395785,-14.84271800506103,-1.5518160813802235,-0.5198345352877844
45,8.299853755287042,8.800101402878147,0.145618094812363,0.050127156528578146,2.399559464391089,-14.89155792354702,-1.5515032305015817,-0.5179709475617986
46,8.299865736710949,8.80010691383785,0.1456176857604862,0.050126703317755095,2.3995534091500303,-14.860245807750806,-1.55178147130781,-0.5192159789281564
47,8.299876529262637,8.80011186439648,0.14561731647732357,0.05012629787987016,2.3995480514403056,-14.860606795913345,-1.5494584124367516,-0.5191766551068356
48,8.299886264031421,8.800116391023241,0.14561698322517594,0.0501259316335458,2.399543261882229,-14.913483790568522,-1.5540194040065531,-0.5193613284044676
49,8.29989511370138,8.8001204968228,0.1456166809175189,0.05012560133126342,2.399538996990046,-14.904181490908634,-1.551568131666403,-0.5201020650379173
50,8.299903186033987,8.800124268519275,0.14561640570086443,0.050125300950390604,2.3995351693613145,-14.89129397914455,-1.5514799012794152,-0.5182797189529713
51,8.299910597971424,8.800127746398346,0.145616152693972,0.05012502601019648,2.399531691716618,-14.862753797460485,-1.5508430375231876,-0.519500039987736
52,8.299917381609506,8.80013092280702,0.14561592142035576,0.05012477603605586,2.399528556078181,-14.889461588931155,-1.5498569720500224,-0.5192598800759416
53,8.299923506899878,8.800133819163458,0.1456157121002477,0.05012455075153463,2.3995257756510284,-14.856002753203338,-1.548077875548774,-0.5190305226557964
54,8.299929153282074,8.800136509480295,0.14561551948647874,0.05012434143478608,2.3995232025669964,-14.884962764468876,-1.5489427325007197,-0.5200664392104736
55,8.29993441669597,8.800139008679183,0.14561534032674026,0.05012414830642279,2.3995208270329442,-14.882174900463513,-1.550637195060203,-0.5176664408561107
56,8.299939245883168,8.800141336892242,0.14561517512492042,0.05012397116974821,2.3995187023573834,-14.874490472528192,-1.5499237034771893,-0.5191339557772284
57,8.299943779080499,8.800143473111019,0.145615020844993,0.05012380716341996,2.3995167186865416,-14.868238618066004,-1.550591585753081,-0.518209938053135
58,8.29994792494829,8.80014548067914,0.14561487953951066,0.050123654523472116,2.3995149266804816,-14.893544909235713,-1.5532933086962313,-0.5188554914983304
59,8.299951808968943,8.800147357307345,0.14561474724821735,0.05012351340612813,2.3995132499866827,-14.892421000712627,-1.5535797002437237,-0.5202114976741172
60,8.29995543099657,8.800149101957517,0.1456146242532079,0.050123383755280526,2.3995117758777695,-14.894403513010081,-1.5509001966472622,-0.5187749639526382
61,8.299958751891914,8.800150723818986,0.14561451080924034,0.05012326165214765,2.3995103635334374,-14.885736379537496,-1.5521363058128395,-0.5200778129282179
62,8.29996188179728,8.800152239171945,0.1456144048579646,0.050123150276994245,2.3995090831748485,-14.903444807570022,-1.5471506667686057,-0.5201807432585173
63,8.299964821564233,8.800153699419488,0.14561430465800593,0.05012304298221697,2.399507862240057,-14.873962586587137,-1.5515110737329967,-0.5194197728469208
64,8.299967590592482,8.80015502663044,0.14561421026356144,0.050122945123574236,2.3995067526943927,-14.881006619832418,-1.5513780219657525,-0.5194931322031909
65,8.299970189150045,8.80015630438097,0.14561412214395777,0.05012285247970257,2.399505739352236,-14.876452698960557,-1.5529442452811622,-0.521166981609018
66,8.299972621489637,8.800157523279747,0.1456140394238274,0.05012276392608942,2.3995047418391096,-14.88890647506332,-1.5475970816922497,-0.5194893834349869
67,8.299974888065904,8.800158629888921,0.14561396268927337,0.05012268450782749,2.399503868730406,-14.888961832086602,-1.5500407229672681,-0.5194327792486509
68,8.299977017686324,8.80015971197051,0.1456138906286926,0.05012260671261533,2.399503029799021,-14.864856228336796,-1.5526892965859003,-0.5201515732883094
69,8.299979033158005,8.800160697062799,0.14561382145250065,0.05012253522719393,2.3995022397278234,-14.878045083046914,-1.548181130482747,-0.5200412356937015
70,8.299980944282725,8.800161662203612,0.14561375688942357,0.05012246663303733,2.399501518536482,-14.905289934442804,-1.5518104284255951,-0.5193199270719046
71,8.299982756181345,8.800162560189083,0.14561369544544037,0.050122403406372515,2.3995008654795384,-14.831225951751312,-1.548573730705498,-0.5193498339559939
72,8.29998444779428,8.800163401373464,0.14561363768988747,0.05012234372028656,2.399500258416893,-14.910839834012785,-1.5499248455713939,-0.5206669804689524
73,8.299986107389914,8.800164217468891,0.14561358228318808,0.05012228612109503,2.399499627922836,-14.901080653712794,-1.5507186658389576,-0.5195074306057023
74,8.299987644650676,8.800164982148212,0.14561353022861717,0.050122232681094635,2.399499092525744,-14.85987137363957,-1.5503994351750738,-0.5187042364785382
