ep,train_reward,val_reward,train_mae,val_mae,val_overshoot,Kp,Ki,Kw
1,1.1014782852955862,2.2798849410095476,1.3772931870144953,0.8312703868470893,4.935504022138417,-0.5584266048532587,-0.0036241565127153176,-0.0028091773346021727
2,1.1014450823675672,2.2798908255906802,1.3772979429451044,0.8312703500720638,4.935499518405138,-0.4903024756037318,-0.0024982876329868284,0.004882322894679653
3,1.1014467508307908,2.2798903727117468,1.3772976965235184,0.8312704624236501,4.935499859184773,-0.5203979592900854,-0.0018396205059042921,0.0053280174612879636
4,1.2989628917447433,2.9451392624052724,1.2401569017026877,0.7269557599487736,4.967003067537291,-0.4506663891884896,-0.0018170122635197473,0.0003240990328478503
5,1.2106563396518093,2.620819643546573,1.2009604915443566,0.6829337942533925,4.9496172323136705,-0.3730659713974228,-0.002813672805363471,0.0019138127833873302
6,1.5446270591830384,2.698696734024686,1.0794658380211617,0.6728841972367505,4.7358271897279565,-0.28969393692933043,-0.0077458312315446835,0.0008450304722046112
7,1.6177444125330191,2.7544977634082826,1.0561737146293448,0.6583497402718064,4.726144010128664,-0.2917794427117547,-0.010252540630919559,0.0012015211092936504
8,1.6080536501195837,2.744882237939893,1.05908644749363,0.6604902439309008,4.7265634793349705,-0.30482386850618626,-0.009950148323933044,-0.0012583218298636162
9,1.6007396755296,2.7461449687471284,1.0607193986718413,0.6615591975103422,4.725320612562541,-0.317188675816472,-0.010072006153183299,6.3090472369342e-05
10,2.8009276091106052,4.402963079906014,0.7283065752289432,0.4416192587657924,4.429917702110927,-0.4906898153436792,-0.015484065376781486,0.021650457555228646
11,2.831473297488637,4.420435718034956,0.7201187110877486,0.4371751352799486,4.42539107751611,-0.7017292728175869,-0.015721150708419306,0.03537026277414194
12,2.8292432814424626,4.41740298205785,0.7207362599528043,0.43779939965997017,4.426725594926239,-0.6894388585477262,-0.015875586861366028,0.03831572906749026
13,2.8353468555754078,4.4258373089334775,0.7198739031312958,0.4378210027790839,4.426886419006266,-0.7098954089053042,-0.015448820535783414,0.0394870310097008
14,3.549023309873073,5.17322740506677,0.630784070002245,0.3908846059507452,4.220750408929831,-0.7768130770197382,-0.02697633025241089,0.03843528918317846
15,3.567506046452112,5.175443565972623,0.6290308222920679,0.3908706743397818,4.215493990287214,-0.7987405241908015,-0.028377387094664742,0.0040535278864451
16,4.0824259541382295,5.693680666391566,0.47212908350959565,0.2744389625458237,4.09440383732354,-1.446079689341861,-0.024242829484818457,-0.016075954631761508
17,4.086664299056802,5.693773668313698,0.4720100365496835,0.274564243770215,4.094395883700031,-1.62168361546399,-0.023126440307310037,-0.013480423180548637
18,4.071837160692178,5.672740075250479,0.4752029264749346,0.2762902460511082,4.0969792916287275,-1.6232447557382517,-0.022864002212359978,-0.01347590906841977
19,4.064110874097991,5.6602414118406585,0.4768639951884679,0.2772496639436636,4.098639862183589,-1.6418977800432268,-0.023236663271864137,-0.013536126226992221
20,4.718746344106692,6.361819027267989,0.3974183645252418,0.23302659415177035,3.9343657455816867,-2.0457019161533667,-0.03345264119839107,-0.03791359776968474
21,4.714611766739947,6.360236704734755,0.39777202831264996,0.2331579079904976,3.934774785266569,-2.047379569367723,-0.03346781405406791,-0.04314916651766818
22,5.220524604753252,6.9374470671760315,0.34757012133733256,0.17581017472051458,3.7264215478005838,-3.0287455085280897,-0.042602779733406766,-0.0208071833914584
23,5.203443328844055,6.937672433607321,0.35083677998425133,0.17374449954601556,3.719383605094265,-3.3284146415817366,-0.04139583793891085,-0.01600480473435319
24,5.571751188644872,7.224206797036655,0.3036774451393603,0.16700700325576182,3.65338764257217,-3.417375228068492,-0.053000530300734636,0.023213854452988528
25,5.6790810932808675,7.310252981506333,0.2932441160051443,0.16475458695469947,3.6319689946674316,-3.44910111059775,-0.05701997544284578,-0.06544249921708971
26,5.68554999811953,7.3156893343632134,0.2926427009978236,0.16459857195485764,3.630515530382425,-3.4586365428176133,-0.05874327685053762,-0.15598661369747585
27,5.692901085160535,7.321628030386867,0.29197655363472874,0.16437124787492477,3.6286877191492692,-3.460392986331974,-0.05903293113704319,-0.15772379536528486
28,5.697686588725247,7.325678593326154,0.2915541578950766,0.16419012591199286,3.627374015996139,-3.4589562936349436,-0.05922598882510259,-0.15992963197710994
29,5.702038979925312,7.329475084440053,0.2911780428962746,0.16402513811498318,3.626174194846243,-3.467534611294339,-0.059337906655039754,-0.1947370781912818
30,5.702430055380257,7.329835066786874,0.29114427573541785,0.16401153393001758,3.626067888296447,-3.4741809155728602,-0.05924410033631731,-0.19755905950152958
31,5.702805235846981,7.330181581128705,0.2911117168899476,0.1639981038184153,3.625964109427116,-3.4681022978640415,-0.05931188757191072,-0.19342019124789997
32,5.703146108463904,7.330498386576438,0.29108193938263205,0.1639856902002534,3.625868784511681,-3.472726395896247,-0.0593400265428576,-0.19788932950945348
33,5.709355083833908,7.3359047280698935,0.29054063188841467,0.16370355425422795,3.623898536343063,-3.4713142653246662,-0.059540446411381974,-0.31055991666333693
34,5.709500168123673,7.336023912544298,0.2905280403368014,0.1636959792439583,3.6238470108923764,-3.47480509612892,-0.059655427973758474,-0.32928513543861165
35,5.70955985563799,7.3360747822992005,0.2905227586760788,0.16369259512158835,3.623824551408603,-3.469933841798876,-0.05953956502783406,-0.33618258239628673
36,5.7096022749113144,7.336111905242628,0.29051889809874526,0.16369006033993377,3.6238080276581,-3.4724438493554897,-0.059608024855454765,-0.33696438036523424
