ep,train_reward,val_reward,train_mae,val_mae,val_overshoot,Kp,Ki,Kw
1,1.1048041217318065,2.3101842029304533,1.3677183526031313,0.8205468440817181,4.924971338811488,-0.5595313024234485,-0.003626852250612295,-0.0029265508726910427
2,0.33340048438344194,2.165727546879554,1.5770884753926975,0.9340717903362786,4.916504652259533,-0.5197313700591002,-0.0024629261818256702,0.006675358410473462
3,-1.8740369320715378,-1.126099295065777,3.1713079215427498,1.8737951497854892,4.637592225033018,-0.7862530890647117,-0.0012901469326771057,0.030515822741362424
4,-1.2273972583765531,-1.390692555799069,2.250122093762974,2.111605440420715,4.781581299385138,-0.9077482913230155,-0.000741897346647652,0.04227959014870622
5,-0.0183737437738057,-1.6629637445146228,1.6063452581556896,2.3607140522972396,4.717918342661093,-0.9030356428644679,-0.0007673717020927845,0.045909735294911
6,-0.7092676084965205,-1.7074567774043687,1.8536158695329643,2.390668515231893,4.56016252705939,-1.0579630949117758,-0.0007153285352198092,0.046303834523763264
7,-0.9492814283044647,-1.7342032920007653,1.977253192840143,2.4200049826365686,4.558850377713682,-1.2874411105870962,-0.0006087737808654736,0.04653097150681374
8,-1.0304930164853765,-1.7779107139740518,2.0432889721475647,2.473162325024127,4.602262919709787,-1.2156436125914734,-0.000631087091383156,0.044718068104248505
9,-1.0335291422788133,-1.7715432932074235,2.0423205269955735,2.463481291319764,4.574072982039354,-1.3974249010926134,-0.0007063044539025357,0.04539320982612289
10,-1.0180667468918638,-1.8849431950949325,2.0510876809558534,2.6050504550613063,4.6680988103332055,-1.3442665944705616,-0.0006020787480595831,0.04286671424651886
11,-1.1473426915192835,-1.5659628688089386,2.040880044255999,2.2207388877283853,4.325613636329322,-1.4693758369566083,-0.000509052487972143,0.0007550736387690027
12,-1.221244854368144,-1.607657506603004,2.1154213709073386,2.2686349038422393,4.388411337949194,-1.738271254199642,-0.0006618054063470514,-0.12821827551445086
13,-1.1872015412209087,-1.5867503431822663,2.080398038472398,2.2447110050252905,4.360336257029715,-1.7446011489814706,-0.0006872280402942463,-0.13230436313916016
14,-1.003108179265258,-1.55321134910549,1.911984145930931,2.200750258987224,4.2042745492774,-1.8677123255199857,-0.0007039441636673084,-0.1414295494168609
15,-0.7808513848592772,-1.6180566662874392,1.7587523029167482,2.264373469267243,4.079568481164543,-2.7010510158729746,-0.0006655814448694089,-0.29944710144111225
16,-0.7357500662794387,-1.6274256359001213,1.7306774841036552,2.273653916273762,4.052637164660837,-2.7507851383946202,-0.0006820980097736801,-0.34394899923522193
17,-0.6974995912834859,-1.6394155145066478,1.706800968981219,2.286099521609783,4.031662568135715,-2.9689700238339536,-0.0006786296414481747,-0.34611799247987995
18,-0.6405957129481287,-1.6312776728432636,1.6686513793534743,2.2760681984511413,4.001983423481121,-3.1922268483254523,-0.0005597438294071335,-0.34672187908633695
19,-0.5918675386304765,-1.6170305561104181,1.6362693952453302,2.2596160950717263,3.979126539336548,-3.4119645842799433,-0.0005932519169481428,-0.3467690458407512
20,-0.5759260034105474,-1.6112089175909194,1.6258687738117412,2.2530242719475817,3.9725814415070317,-3.4644460372619323,-0.0007036861677367886,-0.3466633489957682
21,-0.5942926775163903,-1.618059219258919,1.6377646094167009,2.260743624292201,3.9792835063074534,-3.4587991855762623,-0.0006693199396252752,-0.34703025648424457
22,-0.5839095794829392,-1.6142472251280255,1.630956169460269,2.25642885931357,3.9751019683906605,-3.4278390586555183,-0.0007096306831987054,-0.3467420039174554
23,-0.5710336515826443,-1.6091828809410575,1.6226505346829663,2.2507443259971,3.97061738464933,-3.456797909330916,-0.0005599928868783487,-0.34654795142026756
24,-0.5684971992680409,-1.6081219783563663,1.621018704967714,2.2495586754597867,3.969784858337931,-3.471707283674895,-0.000717296390920072,-0.3472494097562643
25,-0.5677936266107775,-1.60783480512182,1.6205707646231227,2.2492387928230886,3.9695902538641548,-3.4770834374356197,-0.0005260736339383417,-0.3469245975857621
