ep,train_reward,val_reward,train_mae,val_mae,val_overshoot,Kp,Ki,Kw
1,1.1014558754317663,2.279888849718488,1.3772964926354156,0.8312704858372107,4.935501207397323,-0.5584265466208931,-0.0036241565127153176,-0.002809179020118904
2,1.1014437138092021,2.2798909428206997,1.377298105814079,0.8312704246115715,4.935499439944877,-0.49030245484055224,-0.0024982876329868284,0.004882318360192163
3,1.1014490569610034,2.279889712779175,1.3772974290802928,0.8312705047379398,4.9355002834024475,-0.5203979590514282,-0.0018396205059042921,0.005328017282295036
4,1.3266154719314076,2.3617691113291435,1.1337195566060752,0.7043204540087328,4.8277046028100585,-0.38154168267388483,-0.002858872289533491,6.292266650004192e-05
5,1.5980684565253462,2.749431298607542,1.0608563468502181,0.6608771862129977,4.723065816430761,-0.29270216843506713,-0.00966963534792503,0.0019127600961499982
6,1.5860907703256926,2.7439480478442797,1.0649722652287368,0.6643822119588455,4.720526195013193,-0.3123576039666528,-0.010357477016993114,0.0008482373691535926
7,1.5734760895785966,2.737546017951615,1.0697296540240346,0.6681836070415004,4.717869406426502,-0.3001783151884337,-0.010211209113056117,0.001203587910792491
8,1.5518002707827974,2.7292008110930714,1.076682798004528,0.6733866792199816,4.714506577404322,-0.3051497368244557,-0.009959710114919865,-0.001259327591121853
9,1.5385936226764987,2.7268208046512123,1.0811973428256811,0.6768128414556083,4.711500816643365,-0.3163610292268587,-0.010186232070814262,5.927112128760841e-05
10,2.8042916803250253,4.387620899923354,0.7281386931645203,0.4450218452139682,4.421670880523337,-0.6148470858553866,-0.01583397655083133,0.029855199016488948
11,2.7967938722295003,4.379792533917495,0.7298226889976128,0.4462957946299953,4.4241830834460245,-0.7037240683256805,-0.015762279270677356,0.04132183145235728
12,2.789817454679199,4.374338232381739,0.7315658182429109,0.4474639493219726,4.426338352885054,-0.6904403089403032,-0.01604452743395432,0.04380343963314702
13,2.789916734336853,4.378148784031673,0.7320507121253824,0.44782754962446336,4.4272543986822654,-0.711689967650909,-0.01573812443244684,0.0443828837410943
14,3.5123933633547675,5.11705060353798,0.6382263338577999,0.40110749895491205,4.22021278348528,-0.7821636739316526,-0.027675050742424524,0.032864513847085684
15,3.4953507019944543,5.106445267609138,0.6405583869087825,0.4026168807896653,4.2226984749328125,-0.7998564052390861,-0.02838420478796756,-0.029634878979072913
16,4.082362387954833,5.654498105911563,0.4780035507548956,0.2791191501527997,4.101236121722252,-1.558949676361886,-0.023185239293732802,-0.013743228830016769
17,4.0820011429053045,5.6539671712521935,0.478114146613507,0.2791756291973645,4.101292710029938,-1.6203423097684935,-0.0230880095749288,-0.013418944927307221
18,4.080905428186962,5.6528597974927575,0.4783081519371855,0.27926984730149923,4.101495954040516,-1.6241822011239297,-0.02288462378987082,-0.013482332289278568
19,4.078779141648013,5.6508924028410465,0.47862284043371456,0.2794195052531884,4.101937488489156,-1.6376794761604256,-0.02312201461395821,-0.013491221794017681
20,4.712548502859669,6.356846056315082,0.39931836114727054,0.23468740860604648,3.938829482909938,-2.060533323684135,-0.03358742355688795,-0.0414780733940957
